Category,Language,Business Name,Phone #,Phone # 2,Website,Site Rating,Reviews,Rating,Owner First Name,Owner Last Name,Owners Cel #,Owners Phone #,Personal Email,Business Email,Owner Social Media,Owner Social Media 2,Instagram,Facebook,Linkedin,Business Address,City,County,State,Google Link,Plus Code,Source,Owner First Name,Owner Last Name
Bathroom supply store,,Foley & Sons Floor & Tile - The Faucetorium,(978) 897-6787,,foleyandsonsfaucetorium.com,,22,4.9,,,,,,,,,,,,"161 Main St, Maynard, MA 01754",Maynard,MIDDLESEX,MA,,"CGJR+C9 Maynard, Massachusetts",Google Maps,,
Countertop store,,Berkshire Stone Works,(413) 281-3955,,,,,1.0,,,,,,,,,,,,"17 Keeler St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FQJ2+HX Pittsfield, Massachusetts",Google Maps,,
Kitchen remodeler,,Blue Harbor Kitchens+Baths,(508) 747-8982,,blueharborkb.com,,,1.0,,,,,,,,,,,,"12 Hedge Rd, Plymouth, MA 02360",Plymouth,PLYMOUTH,MA,,"X8G7+VC Plymouth, Massachusetts",Google Maps,,
General contractor,,Holmes Hole Builders LLC,(508) 696-6861,,holmesholebuilders.com,,7,4.9,,,,,,,,,,,,"38 Kate's Way, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"C9WP+MH Vineyard Haven, Tisbury, MA",Google Maps,,
Handyman/Handywoman/Handyperson,,US Propaint And Renovation Inc.,(800) 964-0717,,uspropaint.com,,144,4.8,,,,,,,,,,,,"175 Derby St STE 4, Hingham, MA 02043",Hingham,PLYMOUTH,MA,,"53HP+Q8 Hingham, Massachusetts",Google Maps,,
Flooring contractor,,"Inline Wood Floors Inc, hardwood flooring contractor",(857) 654-0830,,inlinewoodfloors.com,,39,4.8,,,,,,,,,,,,"143 Walnut St, Revere, MA 02151",Revere,SUFFOLK,MA,,"CXRM+M6 Revere, Massachusetts",Google Maps,,
Countertop store,,Stone Top Experts,(508) 713-5441,,stonetopexperts.com,,2,5.0,,,,,,,,,,,,"509 Washington St, Auburn, MA 01501",Auburn,WORCESTER,MA,,,Google Maps,,
Kitchen remodeler,,N-Hance of North Shore,(978) 228-0349,,nhance.com,,,,,,,,,,,,,,,"769 Washington St, Haverhill, MA 01832",Haverhill,ESSEX,MA,,"QVFV+6J Haverhill, Massachusetts",Google Maps,,
Tile store,,BK Tile & Stone,(413) 325-8966,,bktileandstone.com,,10,4.8,,,,,,,,,,,,"50 Federal St, Greenfield, MA 01301",Greenfield,FRANKLIN,MA,,"HCQ2+M4 Greenfield, Massachusetts",Google Maps,,
Flooring contractor,,"Holyoke Millwork, Inc.",(413) 536-2400,,holyokemillwork.com,,10,4.8,,,,,,,,,,,,"518 Main St, Holyoke, MA 01040",Holyoke,HAMPDEN,MA,,"59WQ+PX Holyoke, Massachusetts",Google Maps,,
Kitchen remodeler,,Houss Interiors Kitchen & Bath,(508) 326-5700,,,,,,,,,,,,,,,,,"101 Hartford Turnpike, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"67W8+FG Shrewsbury, Massachusetts",Google Maps,,
Cabinet store,,Express Kitchens: West Springfield,(413) 732-0446,,expresskitchens.com,,29,4.0,,,,,,,,,,,,"92 Memorial Ave, West Springfield, MA 01089",West Springfield,HAMPDEN,MA,,"3CW2+WP West Springfield, Massachusetts",Google Maps,,
Hardware store,,Hanson Ace Hardware,(781) 293-6344,,acehardware.com,,165,4.6,,,,,,,,,,,,"1361 Main St, Hanson, MA 02341",Hanson,PLYMOUTH,MA,,"24R5+CV Hanson, Massachusetts",Google Maps,,
Cannabis store,,Fine Fettle - Martha's Vineyard,(508) 687-0131,,finefettle.com,,61,4.3,,,,,,,,,,,,"510 State Rd, West Tisbury, MA 02575",West Tisbury,DUKES,MA,,"C88J+2R West Tisbury, Massachusetts",Google Maps,,
Appliance store,,Sam's Appliances TV & Furniture,(781) 762-4343,,shopsamsappliance.com,,58,4.7,,,,,,,,,,,,"1232 Washington St, Norwood, MA 02062",Norwood,NORFOLK,MA,,"5QGV+45 Norwood, Massachusetts",Google Maps,,
Appliance store,,Hugo's Melrose Appliance,(781) 665-5310,,hugosmelroseappliance.com,,73,4.5,,,,,,,,,,,,"424 Main St, Melrose, MA 02176",Melrose,MIDDLESEX,MA,,,Google Maps,,
Marble supplier,,Verona Granite & Marble Importers,(774) 294-4458,,veronagraniteandmarble.com,,19,4.9,,,,,,,,,,,,"705 Quequechan St, Fall River, MA 02721",Fall River,BRISTOL,MA,,"MVP5+Q3 Fall River, Massachusetts",Google Maps,,
Cabinet store,,New England Cabinetry & Millwork,(508) 485-8999,,necabinetry.com,,4,4.8,,,,,,,,,,,,"419 Lincoln St, Marlborough, MA 01752",Marlborough,MIDDLESEX,MA,,"8CWR+HF Marlborough, Massachusetts",Google Maps,,
Plumber,,Roto-Rooter Plumbing & Water Cleanup,(413) 923-3169,,rotorooter.com,,256,4.8,,,,,,,,,,,,"50 Chapman St #6, Greenfield, MA 01301",Greenfield,FRANKLIN,MA,,"H9QW+PP Greenfield, Massachusetts",Google Maps,,
Landscape designer,,GPM Landscaping,(413) 455-7045,,gpmlandscaping.org,,88,4.1,,,,,,,,,,,,"203 Circuit Ave, West Springfield, MA 01089",West Springfield,HAMPDEN,MA,,"39RV+38 West Springfield, Massachusetts",Google Maps,,
Handyman/Handywoman/Handyperson,,HandymanGos' Inc,(508) 840-8085,,,,10,5.0,,,,,,,,,,,,"171 Fountain St, Ashland, MA 01721",Ashland,MIDDLESEX,MA,,"7HC2+5M Ashland, Massachusetts",Google Maps,,
Granite supplier,,D & C Granite & Marble,(413) 583-3399,,dcgraniteandmarble.net,,9,5.0,,,,,,,,,,,,"664 Center St, Ludlow, MA 01056",Ludlow,HAMPDEN,MA,,"5GJJ+84 Ludlow, Massachusetts",Google Maps,,
Granite supplier,,Skyline Marble & Granite,(508) 947-4600,,skylinegranite.com,,117,4.6,,,,,,,,,,,,"1296 Broadway, Raynham, MA 02767",Raynham,BRISTOL,MA,,"XW7J+9J Raynham, Massachusetts",Google Maps,,
Store,,Quote Countertops,(508) 693-2524,,adcmvy.quotecountertops.com,,,,,,,,,,,,,,,"27 Airport Rd, Edgartown, MA 02539",Edgartown,DUKES,MA,,"99QR+27 Edgartown, Massachusetts",Google Maps,,
Kitchen remodeler,,Galaxy Kitchen Inc.,(781) 485-3303,,directkitchen.net,,58,5.0,,,,,,,,,,,,"37 Dykeman Way, Stoughton, MA 02072",Stoughton,NORFOLK,MA,,"CXFQ+RR Revere, Massachusetts",Google Maps,,
HVAC contractor,,"Better Comfort Systems, Inc.",(781) 321-4099,,bettercomfort.com,,12,3.7,,,,,,,,,,,,"1310 Eastern Ave, Malden, MA 02148",Malden,MIDDLESEX,MA,,"CXJ8+FP Malden, Massachusetts",Google Maps,,
Cabinet store,,Cabinet Design and Outlet,(508) 379-6154,,cabinetdesignandoutlet.com,,34,4.0,,,,,,,,,,,,"2241 Grand Army of the Republic Hwy, Swansea, MA 02777",Swansea,BRISTOL,MA,,"QP9Q+4H Swansea, Massachusetts",Google Maps,,
Appliance store,,Hudson Appliance,(800) 922-0150,,hudsonappliance.com,,319,4.6,,,,,,,,,,,,"167 Main St, Hudson, MA 01749",Hudson,MIDDLESEX,MA,,"9CRP+F3 Hudson, Massachusetts",Google Maps,,
Drug store,,CVS,(413) 774-7201,,cvs.com,,119,2.7,,,,,,,,,,,,"137 Federal St, Greenfield, MA 01301",Greenfield,FRANKLIN,MA,,"HCR2+VX Greenfield, Massachusetts",Google Maps,,
Window installation service,,Yankee Glass and Trailer Sales,(413) 532-0515,,yankeeglass.com,,60,4.8,,,,,,,,,,,,"450 New Ludlow Rd, Chicopee, MA 01020",Chicopee,HAMPDEN,MA,,"6C7P+CF Chicopee, Massachusetts",Google Maps,,
Shipping and mailing service,,The UPS Store,(508) 696-0600,,locations.theupsstore.com,,29,3.9,,,,,,,,,,,,"455 State Rd, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"C9WM+F4 Vineyard Haven, Tisbury, MA",Google Maps,MARIA,JOSE ARRAIS
Shipping and mailing service,,The UPS Store,(508) 696-0600,,locations.theupsstore.com,,29,3.9,,,,,,,,,,,,"455 State Rd, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"C9WM+F4 Vineyard Haven, Tisbury, MA",Google Maps,CARMINE,CAFASSO
Bathroom remodeler,,Bath of America,(508) 635-5644,,bathofamerica.com,,8,5.0,,,,,,,,,,,,"14 Brent Dr, Hudson, MA 01749",Hudson,MIDDLESEX,MA,,"9FQR+7X Hudson, Massachusetts",Google Maps,,
Contractor,,Gleb Home Improvement,(413) 212-6859,,facebook.com,,5,5.0,,,,,,,,,,,,"115 Kimberly Dr, Dalton, MA 01226",Dalton,BERKSHIRE,MA,,"FR7H+GM Dalton, Massachusetts",Google Maps,,
Convenience store,,Scotty's Convenience Store,(413) 863-9634,,,,27,4.7,,,,,,,,,,,,"106 High St, Turners Falls, MA 01376",Turners Falls,FRANKLIN,MA,,"JC2X+27 Turners Falls, Montague, MA",Google Maps,,
Countertop contractor,,Lofty Surfaces,(617) 360-1109,,loftysurfaces.com,,3,5.0,,,,,,,,,,,,"21 N Montello St, Brockton, MA 02301",Brockton,PLYMOUTH,MA,,"3XPM+G6 Brockton, Massachusetts",Google Maps,,
Cabinet store,,Tiles Direct & Countertops,(781) 269-5694,,tilesdirectinc.com,,13,5.0,,,,,,,,,,,,"810 Boston Providence Hwy, Norwood, MA 02062",Norwood,NORFOLK,MA,,"5RM7+JF Norwood, Massachusetts",Google Maps,,
Painter,,Mendez Painters Incorporated,(781) 309-2565,,mendezpaintersinc.com,,165,4.9,,,,,,,,,,,,"5 MacKenzie Ln, Wakefield, MA 01880",Wakefield,MIDDLESEX,MA,,"GX33+8J Wakefield, Massachusetts",Google Maps,,
Cabinet store,,Cabinets To Go- Shrewsbury,(508) 618-7841,,cabinetstogo.com,,150,4.8,,,,,,,,,,,,"600 Boston Turnpike, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"77GR+GH Shrewsbury, Massachusetts",Google Maps,,
Cabinet store,,DBS Design Center,(508) 997-1010,,dartmouthbuildingsupply.com,,21,4.5,,,,,,,,,,,,"654 State Rd, North Dartmouth, MA 02747",North Dartmouth,BRISTOL,MA,,"JXRJ+46 North Dartmouth, Dartmouth, MA",Google Maps,,
HVAC contractor,,"Reidy Heating & Cooling, Inc.",(413) 534-3749,,reidyhc.com,,52,4.1,,,,,,,,,,,,"539 S Canal St, Holyoke, MA 01040",Holyoke,HAMPDEN,MA,,"59WV+9R Holyoke, Massachusetts",Google Maps,,
Coffee shop,,Nat's Nook,(508) 338-2340,,natsnookmv.com,,166,4.6,,,,,,,,,,,,"38 Main St, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"F93W+RP Vineyard Haven, Tisbury, MA",Google Maps,,
Thrift store,,The Salvation Army Thrift Store & Donation Center,(413) 773-3649,,satruck.org,,40,4.1,,,,,,,,,,,,"56 Hope St, Greenfield, MA 01301",Greenfield,FRANKLIN,MA,,,Google Maps,,
Bathroom remodeler,,Ideal Kitchens Home Improvement Inc,(413) 532-2253,,idealkitchens.us,,63,4.5,,,,,,,,,,,,"838 Grattan St, Chicopee, MA 01020",Chicopee,HAMPDEN,MA,,"59GX+XF Chicopee, Massachusetts",Google Maps,,
Granite supplier,,Stone Age Granite,(508) 350-9977,,,,,5.0,,,,,,,,,,,,"494 N Bedford St, East Bridgewater, MA 02333",East Bridgewater,PLYMOUTH,MA,,"22WV+VR East Bridgewater, Massachusetts",Google Maps,,
Kitchen remodeler,,"Frangioso Granite, Inc.",(781) 849-0016,,frangiosogranite.com,,8,4.3,,,,,,,,,,,,"95 Grove St, Braintree, MA 02184",Braintree,NORFOLK,MA,,"52V3+PV Braintree, Massachusetts",Google Maps,,
Bathroom remodeler,,America Trust Builders Bathroom Remodeler and Renovation,(617) 756-4124,,americatrustbuilders.com,,3,5.0,,,,,,,,,,,,"51 Overlook Ridge Dr, Malden, MA 02148",Malden,MIDDLESEX,MA,,"CXRF+FJ Malden, Massachusetts",Google Maps,,
Florist,,Red Velvet Florist and Sweet Pea Wedding Designs,(508) 674-4062,,redvelvetflorist.net,,267,4.9,,,,,,,,,,,,"515 Broadway, Fall River, MA 02724",Fall River,BRISTOL,MA,,"MRVJ+JC Fall River, Massachusetts",Google Maps,,
Kitchen remodeler,,Hubley Painting & Remodeling,(508) 681-3034,,hubleypainting.com,,46,4.9,,,,,,,,,,,,"41 Brigham St Unit 12, Marlborough, MA 01752",Marlborough,MIDDLESEX,MA,,"8FJ4+RR Marlborough, Massachusetts",Google Maps,,
Kitchen remodeler,,Maize Restoration & Remodeling,(508) 317-1697,,maizerestoration.com,,53,4.8,,,,,,,,,,,,"150 Speen St STE 306, Framingham, MA 01701",Framingham,MIDDLESEX,MA,,"8J67+J9 Framingham, Massachusetts",Google Maps,,
Kitchen remodeler,,Kitchens & Baths by Herzenberg,(413) 786-2133,,kitchensbyherzenberg.com,,4,4.8,,,,,,,,,,,,"1 South End Bridge, Agawam, MA 01001",Agawam,HAMPDEN,MA,,"3CJ6+FM Agawam, Massachusetts",Google Maps,,
Pie shop,,Pies a La Mode,(508) 540-8777,,facebook.com,,91,4.5,,,,,,,,,,,,"200 Teaticket Hwy, Teaticket, MA 02536",East Falmouth,BARNSTABLE,MA,,"HC83+8G Teaticket, Falmouth, MA",Google Maps,,
Convenience store,,Cumberland Farms,(413) 773-1738,,cumberlandfarms.com,,31,3.8,,,,,,,,,,,,"317 Federal St, Greenfield, MA 01301",Greenfield,FRANKLIN,MA,,"JC24+GP Greenfield, Massachusetts",Google Maps,,
Department store,,HomeGoods,(413) 236-6996,,homegoods.com,,179,4.5,,,,,,,,,,,,"694 Merrill Rd, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FQ8X+W8 Pittsfield, Massachusetts",Google Maps,,
Kitchen remodeler,,Affordable Quality Kitchens & Stone,(508) 823-3630,,affordablequalitykitchens.com,,22,4.3,,,,,,,,,,,,"625 County St, Taunton, MA 02780",Taunton,BRISTOL,MA,,"VWPJ+5W Taunton, Massachusetts",Google Maps,,
Cabinet maker,,Dedham Cabinet Shop,(781) 326-4090,,dedhamcabinetshop.com,,10,4.1,,,,,,,,,,,,"550 Turnpike St, Canton, MA 02021",Canton,NORFOLK,MA,,"5V7R+J6 Canton, Massachusetts",Google Maps,,
Wood floor installation service,,Lopez Brothers Flooring Corp,(857) 445-5202,,,,7,5.0,,,,,,,,,,,,"2 Vane St, Revere, MA 02151",Revere,SUFFOLK,MA,,"CX5P+J4 Revere, Massachusetts",Google Maps,,
Cafe,,The Black Dog Bakery Café,(508) 696-8190,,theblackdog.com,,411,4.1,,,,,,,,,,,,"509 State Rd, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"C9WJ+4M Vineyard Haven, Tisbury, MA",Google Maps,,
Kitchen remodeler,,Green Design Group,(978) 376-1770,,greendesigngroup.us,,3,4.7,,,,,,,,,,,,"120 Commonwealth Ave, Concord, MA 01742",Concord,MIDDLESEX,MA,,"FJ53+3J Concord, Massachusetts",Google Maps,,
Game store,,Greenfield Games,(413) 774-5225,,greenfieldgames.com,,197,4.8,,,,,,,,,,,,"238 Main St, Greenfield, MA 01301",Greenfield,FRANKLIN,MA,,,Google Maps,,
Hardware store,,Rocky's Ace Hardware,(508) 210-0647,,rockys.com,,95,4.5,,,,,,,,,,,,"160 Reservoir St, Holden, MA 01520",Holden,WORCESTER,MA,,"84VP+VW Holden, Massachusetts",Google Maps,,
Building materials supplier,,Dartmouth Building Supply Inc,(508) 990-2389,,dartmouthbuildingsupply.com,,55,4.2,,,,,,,,,,,,"958 Reed Rd North, Dartmouth, MA 02747",North Dartmouth,BRISTOL,MA,,"MX67+62 Dartmouth, Massachusetts",Google Maps,,
Home improvement store,,Kelly-Fradet Lumber,(413) 785-1558,,kellyfradet.com,,34,4.8,,,,,,,,,,,,"587 N Main St #83, East Longmeadow, MA 01028",East Longmeadow,HAMPDEN,MA,,,Google Maps,,
Granite supplier,,Bannon & Ferrari Granite,(413) 543-5231,,bannonferrarigranite.com,,66,5.0,,,,,,,,,,,,"874 Berkshire Ave, Indian Orchard, MA 01151",Indian Orchard,HAMPDEN,MA,,"4FVG+8P Indian Orchard, Springfield, MA",Google Maps,,
Countertop store,,Bedrock Granite Co.,(508) 226-2616,,bedrockgranitecompany.com,,39,4.7,,,,,,,,,,,,"421 Old Colony Rd, Norton, MA 02766",Norton,BRISTOL,MA,,"XQ34+GW Norton, Massachusetts",Google Maps,,
General contractor,,"North Country Companies, Inc",(781) 436-8474,,northcountryco.com,,25,5.0,,,,,,,,,,,,"409 Canton St Unit 3, Stoughton, MA 02072",Stoughton,NORFOLK,MA,,"4VHM+H5 Stoughton, Massachusetts",Google Maps,,
Chocolate shop,,Ben & Bill's Chocolate Emporium of Martha's Vineyard,(508) 696-0008,,benandbillsmv.com,,196,4.5,,,,,,,,,,,,"20a Circuit Ave, Oak Bluffs, MA 02557",Oak Bluffs,DUKES,MA,,"FC4R+HV Oak Bluffs, Massachusetts",Google Maps,,
Furniture maker,,Lighthouse Woodworks | Custom Tables,(617) 888-4610,,lighthousewood.com,,65,5.0,,,,,,,,,,,,"175 William F McClellan Hwy, East Boston, MA 02128",Boston,SUFFOLK,MA,,"9XPM+7Q East Boston, Boston, MA",Google Maps,,
Countertop store,,Sterling Surfaces,(978) 422-3321,,sterlingsurfaces.com,,16,4.7,,,,,,,,,,,,"76 Leominster Rd, Sterling, MA 01564",Sterling,WORCESTER,MA,,"C6WX+WH Sterling, Massachusetts",Google Maps,,
General contractor,,Pano's Home Pros,(774) 473-3221,,panoshomepros.com,,10,5.0,,,,,,,,,,,,"1913 Purchase St 2 floor, New Bedford, MA 02740",New Bedford,BRISTOL,MA,,"M32C+F5 New Bedford, Massachusetts",Google Maps,,
Tire shop,,Pep Boys,(413) 783-1500,,pepboys.com,,591,3.8,,,,,,,,,,,,"1177 Boston Rd, Springfield, MA 01119",Springfield,HAMPDEN,MA,,"4FQW+J6 Springfield, Massachusetts",Google Maps,,
Carpenter,,RR IMPROVEMENT INC,(508) 740-7440,,rrimprovement.com,,34,5.0,,,,,,,,,,,,"393 Worcester Rd, Framingham, MA 01701",Framingham,MIDDLESEX,MA,,"7HXQ+GG Framingham, Massachusetts",Google Maps,,
Diner,,Foxtown Diner,(413) 625-6606,,,,236,4.5,,,,,,,,,,,,"25 Bridge St, Shelburne Falls, MA 01370",Shelburne Falls,FRANKLIN,MA,,"J736+97 Shelburne Falls, Massachusetts",Google Maps,,
Kitchen remodeler,,Kitchens Direct,(413) 221-3026,,kitchensdirectmass.com,,8,4.8,,,,,,,,,,,,"945 Southampton Rd, Westfield, MA 01085",Westfield,HAMPDEN,MA,,"57CF+VC Westfield, Massachusetts",Google Maps,,
Grocery store,,Tony's Market,(508) 693-4799,,tonysmarketmv.com,,353,4.2,,,,,,,,,,,,"119 Dukes County Ave, Oak Bluffs, MA 02557",Oak Bluffs,DUKES,MA,,"CCXP+W9 Oak Bluffs, Massachusetts",Google Maps,,
Kitchen remodeler,,"Kitchen Tune-Up Norton, MA",(508) 285-0000,,kitchentuneup.com,,33,4.8,,,,,,,,,,,,"2 Cherry Tree Dr, Norton, MA 02766",Norton,BRISTOL,MA,,"XRJF+9P Norton, Massachusetts",Google Maps,,
Furniture maker,,Cannon Hill Woodworking,(781) 776-6579,,bostonteamgroup.com,,195,5.0,,,,,,,,,,,,"326 A St, Boston, MA 02210",Boston,SUFFOLK,MA,,"GX78+RG Lynnfield, Massachusetts",Google Maps,,
Kitchen remodeler,,Lofty Homes,(617) 831-5861,,loftyusa.com,,4,5.0,,,,,,,,,,,,"83 Morse St #8N, Norwood, MA 02062",Norwood,NORFOLK,MA,,"5QCV+7H Norwood, Massachusetts",Google Maps,,
Countertop contractor,,"EpoxyArtist-Countertops, Tables, and More",(508) 494-6367,,epoxyartistcountertops.com,,4,5.0,,,,,,,,,,,,"541 Reservoir St, Holden, MA 01520",Holden,WORCESTER,MA,,"84JF+VH Holden, Massachusetts",Google Maps,,
Hardware store,,Westport Ace Hardware,(508) 636-8853,,acehardware.com,,280,4.6,,,,,,,,,,,,"593 American Legion Hwy, Westport, MA 02790",Westport,BRISTOL,MA,,"JWH5+H6 Westport, Massachusetts",Google Maps,,
Hardware store,,Rockys Plaza Shopping Center,(413) 781-1350,,rockys.com,,359,4.1,,,,,,,,,,,,"126 Island Pond Rd, Springfield, MA 01118",Springfield,HAMPDEN,MA,,"3CWX+HC Springfield, Massachusetts",Google Maps,,
Marble contractor,,"Arts Marble, Granite, Quartz, Soapstone, Kitchen and Bathroom Countertops",(508) 309-3735,,artsmarblegranitema.com,,28,4.9,,,,,,,,,,,,"765 Waverly St, Framingham, MA 01702",Framingham,MIDDLESEX,MA,,"7HCC+X3 Framingham, Massachusetts",Google Maps,,
Liquor store,,The Spirit Shoppe,(413) 863-5730,,thespiritshoppe.com,,79,4.7,,,,,,,,,,,,"6 Main Rd, Gill, MA 01354",Northfield,FRANKLIN,MA,,"JF73+83 Gill, Massachusetts",Google Maps,,
Kitchen remodeler,,The Mark Brady Kitchen,(413) 269-4544,,williamsstone.com,,6,3.3,,,,,,,,,,,,"1158 Lee Westfield Rd, East Otis, MA 01029",East Otis,BERKSHIRE,MA,,"6WMJ+C5 East Otis, Otis, MA",Google Maps,,
Countertop contractor,,Unique Quartz Marble and Granite,(774) 696-8038,,,,,,,,,,,,,,,,,"104 W Meadow Rd, Townsend, MA 01474",West Townsend,MIDDLESEX,MA,,"M6PJ+JH Townsend, Massachusetts",Google Maps,,
Construction company,,Azevedo Construction Inc,(508) 916-9329,,azevedoconstructioninc.com,,11,4.3,,,,,,,,,,,,"34 Kensington Rd, Norton, MA 02766",Norton,BRISTOL,MA,,"2R2H+HJ Norton, Massachusetts",Google Maps,,
Painter,,Blue Ocean Painting,(617) 755-5810,,paintingblueocean.com,,12,5.0,,,,,,,,,,,,"3 Perham Ave, Melrose, MA 02176",Melrose,MIDDLESEX,MA,,"FW3Q+JW Melrose, Massachusetts",Google Maps,,
Kitchen remodeler,,Trophykitchendesign.com,(781) 828-0385,,trophykitchendesign.com,,2,4.5,,,,,,,,,,,,"1408 providence Highway Norwood. ma 02062, Canton, MA 02021",Norwood,NORFOLK,MA,,"5R72+PQ Canton, Massachusetts",Google Maps,,
Kitchen remodeler,,S&S Custom Kitchens,(978) 795-4922,,sscustomkitchens.com,,19,4.7,,,,,,,,,,,,"3 West St, Leominster, MA 01453",Leominster,WORCESTER,MA,,,Google Maps,,
Appliance store,,"Stan & Paul's ,Inc.",(508) 994-6060,,stanandpauls.com,,90,4.6,,,,,,,,,,,,"215 State Rd, North Dartmouth, MA 02747",North Dartmouth,BRISTOL,MA,,"J2QC+HF North Dartmouth, Dartmouth, MA",Google Maps,,
Bakery,,The Latest Kraez,(413) 384-2962,,thelatestkraez.com,,24,5.0,,,,,,,,,,,,"469 Longmeadow St, Longmeadow, MA 01106",Longmeadow,HAMPDEN,MA,,"3C5C+52 Longmeadow, Massachusetts",Google Maps,,
Countertop store,,MSI Boston,(781) 680-0300,,msisurfaces.com,,87,4.3,,,,,,,,,,,,"1080 University Ave, Norwood, MA 02062",Norwood,NORFOLK,MA,,"6R59+5V Norwood, Massachusetts",Google Maps,,
Grocery store,,Leverett Village Co-Op,(413) 367-9794,,leverettcoop.com,,128,4.5,,,,,,,,,,,,"180 Rattlesnake Gutter Rd, Leverett, MA 01054",Leverett,FRANKLIN,MA,,"FGVJ+P4 Leverett, Massachusetts",Google Maps,,
Eye care center,,Longwood Eye & LASIK,(413) 286-2020,,longwoodeye.com,,118,4.1,,,,,,,,,,,,"33 Riddell St STE 2, Greenfield, MA 01301",Greenfield,FRANKLIN,MA,,"HCX4+8J Greenfield, Massachusetts",Google Maps,,
Stone supplier,,Williams Stone Co,(413) 269-4544,,williamsstone.com,,3,3.7,,,,,,,,,,,,"1158 Lee Westfield Rd, East Otis, MA 01029",East Otis,BERKSHIRE,MA,,"6WMJ+C5 East Otis, Otis, MA",Google Maps,,
General contractor,,Fsal Masonry Contractor & Chimney Serv ltd,(339) 463-2004,,,,2,5.0,,,,,,,,,,,,"10 Saltonstall Pkwy, Salem, MA 01970",Salem,ESSEX,MA,,"G475+4P Salem, Massachusetts",Google Maps,,
Appliance store,,George Washington Toma TV and Appliance,(781) 452-8282,,brothers-marketplace.com,,593,4.9,,,,,,,,,,,,"1353 Commercial St, East Weymouth, MA 02189",Weymouth,NORFOLK,MA,,"28G8+24 Duxbury, Massachusetts",Google Maps,,
Tile store,,Cornerstone Tile & Marble,(508) 230-8453,,cornerstonetileandmarble.net,,40,4.7,,,,,,,,,,,,"15 Plymouth Dr F, South Easton, MA 02375",South Easton,BRISTOL,MA,,"2WWC+QJ South Easton, Easton, MA",Google Maps,,
Marble contractor,,Silva Stone,(508) 865-5111,,silvastone.com,,47,4.9,,,,,,,,,,,,"93A Worcester-Providence Turnpike, Millbury, MA 01527",Millbury,WORCESTER,MA,,"56VH+HQ Millbury, Massachusetts",Google Maps,,
Cannabis store,,Northeast Alternatives - New Bedford,(508) 972-0009,,nealternatives.com,,453,4.9,,,,,,,,,,,,"596 Tarkiln Hill Rd, New Bedford, MA 02745",New Bedford,BRISTOL,MA,,"M3H6+V5 New Bedford, Massachusetts",Google Maps,,
Indian grocery store,,INDO-PAK PITA FOOD MART & SMOKE SHOP,(508) 205-9536,,,,59,4.9,,,,,,,,,,,,"600 Cottage St, New Bedford, MA 02740",New Bedford,BRISTOL,MA,,"J3W7+QR New Bedford, Massachusetts",Google Maps,,
Plumbing supply store,,Palmer Superior Plumbing & Heating,(413) 283-7561,,,,21,4.8,,,,,,,,,,,,"1293 S Main St, Palmer, MA 01069",Palmer,HAMPDEN,MA,,"5M3F+QM Palmer, Massachusetts",Google Maps,,
Cabinet store,,Metropolitan Cabinets and Countertops,(508) 651-8950,,metcabinet.com,,23,4.9,,,,,,,,,,,,"10 Mercer Rd, Natick, MA 01760",Natick,MIDDLESEX,MA,,"7JW6+GH Natick, Massachusetts",Google Maps,,
General contractor,,A.B Edmonds Construction,(413) 535-8814,,abedmonds.com,,,,,,,,,,,,,,,"127 Shelburne Rd, Greenfield, MA 01301",Greenfield,FRANKLIN,MA,,"H9PJ+VW Greenfield, Massachusetts",Google Maps,,
Cabinet store,,Kitchen & Bath Design Center,(413) 786-8500,,cabinetstogranite.com,,13,3.5,,,,,,,,,,,,"1036 Suffield St, Agawam, MA 01001",Agawam,HAMPDEN,MA,,"3938+M7 Agawam, Massachusetts",Google Maps,,
Heating contractor,,The Service Corp.,(978) 744-4441,,servicecorpheating.com,,14,3.8,,,,,,,,,,,,"2 1st Ave #113, Peabody, MA 01960",Peabody,ESSEX,MA,,"G29F+RW Peabody, Massachusetts",Google Maps,,
General contractor,,Robensky's Construction,(508) 405-6428,,robenskysconstruction.com,,73,4.8,,,,,,,,,,,,"310 North St, Randolph, MA 02368",Randolph,NORFOLK,MA,,"5XC7+QX Randolph, Massachusetts",Google Maps,,
Cabinet store,,CCL HomeScapes Design Center & Showroom,(781) 878-0715,,capecodlumber.com,,69,4.5,,,,,,,,,,,,"225 Groveland St, Abington, MA 02351",Abington,PLYMOUTH,MA,,"423Q+73 Abington, Massachusetts",Google Maps,,
Granite supplier,,Ceciliano Marble & Granite Inc,(508) 372-4356,,cecilianomarble.com,,17,5.0,,,,,,,,,,,,"142 Fisher St, Westborough, MA 01581",Westborough,WORCESTER,MA,,"789V+2C Westborough, Massachusetts",Google Maps,,
